w(0, 0, 3, 3, 3), 0.0
w(0, 0, 3, 3, 4), 0.0
w(0, 0, 3, 3, 5), 0.0
w(0, 0, 3, 3, 6), 0.0
w(0, 0, 3, 3, 7), 0.0
w(0, 0, 3, 3, 8), 0.0
w(0, 0, 3, 4, 0), 0.0
w(0, 0, 3, 4, 1), 0.0
w(0, 0, 3, 4, 2), 1.0000000000000002
w(0, 0, 3, 4, 3), 0.0
w(0, 0, 3, 4, 4), 0.0
w(0, 0, 3, 4, 5), 0.0
w(0, 0, 3, 4, 6), 0.0
w(0, 0, 3, 4, 7), 0.0
w(0, 0, 3, 4, 8), 0.0
w(0, 0, 3, 5, 0), 0.0
w(0, 0, 3, 5, 1), 0.0
w(0, 0, 3, 5, 2), 0.0
w(0, 0, 3, 5, 3), 0.0
w(0, 0, 3, 5, 4), 0.0
w(0, 0, 3, 5, 5), 0.0
w(0, 0, 3, 5, 6), 0.0
w(0, 0, 3, 5, 7), 0.0
w(0, 0, 3, 5, 8), 0.0
w(0, 0, 3, 6, 0), 0.0
w(0, 0, 3, 6, 1), 0.0
w(0, 0, 3, 6, 2), 0.0
w(0, 0, 3, 6, 3), 0.0
w(0, 0, 3, 6, 4), 0.0
w(0, 0, 3, 6, 5), 0.0
w(0, 0, 3, 6, 6), 0.0
w(0, 0, 3, 6, 7), 0.0
w(0, 0, 3, 6, 8), 0.0
w(0, 0, 3, 7, 0), 0.0
w(0, 0, 3, 7, 1), 0.0
w(0, 0, 3, 7, 2), 0.0
w(0, 0, 3, 7, 3), 0.0
w(0, 0, 3, 7, 4), 0.0
w(0, 0, 3, 7, 5), 0.0
w(0, 0, 3, 7, 6), 0.0
w(0, 0, 3, 7, 7), 0.0
w(0, 0, 3, 7, 8), 0.0
w(0, 0, 3, 8, 0), 0.0
w(0, 0, 3, 8, 1), 0.0
w(0, 0, 3, 8, 2), 0.0
w(0, 0, 3, 8, 3), 0.0
w(0, 0, 3, 8, 4), 0.0
w(0, 0, 3, 8, 5), 0.0
w(0, 0, 3, 8, 6), 0.0
w(0, 0, 3, 8, 7), 0.0
w(0, 0, 3, 8, 8), 0.0
w(0, 0, 4, 0, 0), 0.0
w(0, 0, 4, 0, 1), 0.0
w(0, 0, 4, 0, 2), 0.0
w(0, 0, 4, 0, 3), 0.0
w(0, 0, 4, 0, 4), 0.0
w(0, 0, 4, 0, 5), 0.0
w(0, 0, 4, 0, 6), 0.0
w(0, 0, 4, 0, 7), 0.0
w(0, 0, 4, 0, 8), 0.0
w(0, 0, 4, 1, 0), 0.0
w(0, 0, 4, 1, 1), 0.0
w(0, 0, 4, 1, 2), 0.0
w(0, 0, 4, 1, 3), 0.0
w(0, 0, 4, 1, 4), 0.0
w(0, 0, 4, 1, 5), 0.0
w(0, 0, 4, 1, 6), 0.0
w(0, 0, 4, 1, 7), 0.0
w(0, 0, 4, 1, 8), 0.0
w(0, 0, 4, 2, 0), 0.0
w(0, 0, 4, 2, 1), 0.0
w(0, 0, 4, 2, 2), 0.0
w(0, 0, 4, 2, 3), 0.0
w(0, 0, 4, 2, 4), 0.0
w(0, 0, 4, 2, 5), 0.0
w(0, 0, 4, 2, 6), 0.0
w(0, 0, 4, 2, 7), 0.0
w(0, 0, 4, 2, 8), 0.0
w(0, 0, 4, 3, 0), 0.0
w(0, 0, 4, 3, 1), 0.0
w(0, 0, 4, 3, 2), 0.0
w(0, 0, 4, 3, 3), 0.0
w(0, 0, 4, 3, 4), 0.0
w(0, 0, 4, 3, 5), -2.220446049250313e-16
w(0, 0, 4, 3, 6), 0.0
w(0, 0, 4, 3, 7), 0.0
w(0, 0, 4, 3, 8), 0.0
w(0, 0, 4, 4, 0), 0.0
w(0, 0, 4, 4, 1), 0.0
w(0, 0, 4, 4, 2), 0.0
w(0, 0, 4, 4, 3), 0.0
w(0, 0, 4, 4, 4), 0.0
w(0, 0, 4, 4, 5), 1.0000000000000002
w(0, 0, 4, 4, 6), 0.0
w(0, 0, 4, 4, 7), 0.0
w(0, 0, 4, 4, 8), 0.0
w(0, 0, 4, 5, 0), 0.0
w(0, 0, 4, 5, 1), 0.0
w(0, 0, 4, 5, 2), 0.0
w(0, 0, 4, 5, 3), 0.0
w(0, 0, 4, 5, 4), 0.0
w(0, 0, 4, 5, 5), 0.0
w(0, 0, 4, 5, 6), 0.0
w(0, 0, 4, 5, 7), 0.0
w(0, 0, 4, 5, 8), 0.0
w(0, 0, 4, 6, 0), 0.0
w(0, 0, 4, 6, 1), 0.0
w(0, 0, 4, 6, 2), 0.0
w(0, 0, 4, 6, 3), 0.0
w(0, 0, 4, 6, 4), 0.0
w(0, 0, 4, 6, 5), 0.0
w(0, 0, 4, 6, 6), 0.0
w(0, 0, 4, 6, 7), 0.0
w(0, 0, 4, 6, 8), 0.0
w(0, 0, 4, 7, 0), 0.0
w(0, 0, 4, 7, 1), 0.0
w(0, 0, 4, 7, 2), 0.0
w(0, 0, 4, 7, 3), 0.0
w(0, 0, 4, 7, 4), 0.0
w(0, 0, 4, 7, 5), 0.0
w(0, 0, 4, 7, 6), 0.0
w(0, 0, 4, 7, 7), 0.0
w(0, 0, 4, 7, 8), 0.0
w(0, 0, 4, 8, 0), 0.0
w(0, 0, 4, 8, 1), 0.0
w(0, 0, 4, 8, 2), 0.0
w(0, 0, 4, 8, 3), 0.0
w(0, 0, 4, 8, 4), 0.0
w(0, 0, 4, 8, 5), 0.0
w(0, 0, 4, 8, 6), 0.0
w(0, 0, 4, 8, 7), 0.0
w(0, 0, 4, 8, 8), 0.0
w(0, 0, 6, 0, 0), 0.0
w(0, 0, 6, 0, 1), 0.0
w(0, 0, 6, 0, 2), 0.0
w(0, 0, 6, 0, 3), 0.0
w(0, 0, 6, 0, 4), 0.0
w(0, 0, 6, 0, 5), 0.0
w(0, 0, 6, 0, 6), 0.0
w(0, 0, 6, 0, 7), 0.0
w(0, 0, 6, 0, 8), 0.0
w(0, 0, 6, 1, 0), 0.0
w(0, 0, 6, 1, 1), 0.0
w(0, 0, 6, 1, 2), 0.0
w(0, 0, 6, 1, 3), 0.0
w(0, 0, 6, 1, 4), 0.0
w(0, 0, 6, 1, 5), 0.0
w(0, 0, 6, 1, 6), 0.0
w(0, 0, 6, 1, 7), 0.0
w(0, 0, 6, 1, 8), 0.0
w(0, 0, 6, 2, 0), 0.0
w(0, 0, 6, 2, 1), 0.0
w(0, 0, 6, 2, 2), 0.0
w(0, 0, 6, 2, 3), 0.0
w(0, 0, 6, 2, 4), 0.0
w(0, 0, 6, 2, 5), 0.0
w(0, 0, 6, 2, 6), 0.0
w(0, 0, 6, 2, 7), 0.0
w(0, 0, 6, 2, 8), 0.0
w(0, 0, 6, 3, 0), 0.0
w(0, 0, 6, 3, 1), 0.0
w(0, 0, 6, 3, 2), 0.0
w(0, 0, 6, 3, 3), 0.0
w(0, 0, 6, 3, 4), 0.0
w(0, 0, 6, 3, 5), 0.0
w(0, 0, 6, 3, 6), 0.0
w(0, 0, 6, 3, 7), 0.0
w(0, 0, 6, 3, 8), -2.220446049250313e-16
w(0, 0, 6, 4, 0), 0.0
w(0, 0, 6, 4, 1), 0.0
w(0, 0, 6, 4, 2), 0.0
w(0, 0, 6, 4, 3), 0.0
w(0, 0, 6, 4, 4), 0.0
w(0, 0, 6, 4, 5), 0.0
w(0, 0, 6, 4, 6), 0.0
w(0, 0, 6, 4, 7), 0.0
w(0, 0, 6, 4, 8), 1.0000000000000002
w(0, 0, 6, 5, 0), 0.0
w(0, 0, 6, 5, 1), 0.0
w(0, 0, 6, 5, 2), 0.0
w(0, 0, 6, 5, 3), 0.0
w(0, 0, 6, 5, 4), 0.0
w(0, 0, 6, 5, 5), 0.0
w(0, 0, 6, 5, 6), 0.0
w(0, 0, 6, 5, 7), 0.0
w(0, 0, 6, 5, 8), 0.0
w(0, 0, 6, 6, 0), 0.0
w(0, 0, 6, 6, 1), 0.0
w(0, 0, 6, 6, 2), 0.0
w(0, 0, 6, 6, 3), 0.0
w(0, 0, 6, 6, 4), 0.0
w(0, 0, 6, 6, 5), 0.0
w(0, 0, 6, 6, 6), 0.0
w(0, 0, 6, 6, 7), 0.0
w(0, 0, 6, 6, 8), 0.0
w(0, 0, 6, 7, 0), 0.0
w(0, 0, 6, 7, 1), 0.0
w(0, 0, 6, 7, 2), 0.0
w(0, 0, 6, 7, 3), 0.0
w(0, 0, 6, 7, 4), 0.0
w(0, 0, 6, 7, 5), 0.0
w(0, 0, 6, 7, 6), 0.0
w(0, 0, 6, 7, 7), 0.0
w(0, 0, 6, 7, 8), 0.0
w(0, 0, 6, 8, 0), 0.0
w(0, 0, 6, 8, 1), 0.0
w(0, 0, 6, 8, 2), 0.0
w(0, 0, 6, 8, 3), 0.0
w(0, 0, 6, 8, 4), 0.0
w(0, 0, 6, 8, 5), 0.0
w(0, 0, 6, 8, 6), 0.0
w(0, 0, 6, 8, 7), 0.0
w(0, 0, 6, 8, 8), 0.0
w(0, 0, 8, 0, 0), 0.0
w(0, 0, 8, 0, 1), 0.0
w(0, 0, 8, 0, 2), 0.0
w(0, 0, 8, 0, 3), 0.0
w(0, 0, 8, 0, 4), 0.0
w(0, 0, 8, 0, 5), 0.0
w(0, 0, 8, 0, 6), 0.0
w(0, 0, 8, 0, 7), 0.0
w(0, 0, 8, 0, 8), 0.0
w(0, 0, 8, 1, 0), 0.0
w(0, 0, 8, 1, 1), 0.0
w(0, 0, 8, 1, 2), 0.0
w(0, 0, 8, 1, 3), 0.0
w(0, 0, 8, 1, 4), 0.0
w(0, 0, 8, 1, 5), 0.0
w(0, 0, 8, 1, 6), 0.0
w(0, 0, 8, 1, 7), 0.0
w(0, 0, 8, 1, 8), 0.0
w(0, 0, 8, 2, 0), 0.0
w(0, 0, 8, 2, 1), 0.0
w(0, 0, 8, 2, 2), 0.0
w(0, 0, 8, 2, 3), 0.0
w(0, 0, 8, 2, 4), 0.0
w(0, 0, 8, 2, 5), 0.0
w(0, 0, 8, 2, 6), 0.0
w(0, 0, 8, 2, 7), 0.0
w(0, 0, 8, 2, 8), 0.0
w(0, 0, 8, 3, 0), 0.0
w(0, 0, 8, 3, 1), 0.0
w(0, 0, 8, 3, 2), 0.0
w(0, 0, 8, 3, 3), 0.0
w(0, 0, 8, 3, 4), -2.220446049250313e-16
w(0, 0, 8, 3, 5), 0.0
w(0, 0, 8, 3, 6), 0.0
w(0, 0, 8, 3, 7), 0.0
w(0, 0, 8, 3, 8), 0.0
w(0, 0, 8, 4, 0), 0.0
w(0, 0, 8, 4, 1), 0.0
w(0, 0, 8, 4, 2), 0.0
w(0, 0, 8, 4, 3), 0.0
w(0, 0, 8, 4, 4), 1.0000000000000002
w(0, 0, 8, 4, 5), 0.0
w(0, 0, 8, 4, 6), 0.0
w(0, 0, 8, 4, 7), 0.0
w(0, 0, 8, 4, 8), 0.0
w(0, 0, 8, 5, 0), 0.0
w(0, 0, 8, 5, 1), 0.0
w(0, 0, 8, 5, 2), 0.0
w(0, 0, 8, 5, 3), 0.0
w(0, 0, 8, 5, 4), 0.0
w(0, 0, 8, 5, 5), 0.0
w(0, 0, 8, 5, 6), 0.0
w(0, 0, 8, 5, 7), 0.0
w(0, 0, 8, 5, 8), 0.0
w(0, 0, 8, 6, 0), 0.0
w(0, 0, 8, 6, 1), 0.0
w(0, 0, 8, 6, 2), 0.0
w(0, 0, 8, 6, 3), 0.0
w(0, 0, 8, 6, 4), 0.0
w(0, 0, 8, 6, 5), 0.0
w(0, 0, 8, 6, 6), 0.0
w(0, 0, 8, 6, 7), 0.0
w(0, 0, 8, 6, 8), 0.0
w(0, 0, 8, 7, 0), 0.0
w(0, 0, 8, 7, 1), 0.0
w(0, 0, 8, 7, 2), 0.0
w(0, 0, 8, 7, 3), 0.0
w(0, 0, 8, 7, 4), 0.0
w(0, 0, 8, 7, 5), 0.0
w(0, 0, 8, 7, 6), 0.0
w(0, 0, 8, 7, 7), 0.0
w(0, 0, 8, 7, 8), 0.0
w(0, 0, 8, 8, 0), 0.0
w(0, 0, 8, 8, 1), 0.0
w(0, 0, 8, 8, 2), 0.0
w(0, 0, 8, 8, 3), 0.0
w(0, 0, 8, 8, 4), 0.0
w(0, 0, 8, 8, 5), 0.0
w(0, 0, 8, 8, 6), 0.0
w(0, 0, 8, 8, 7), 0.0
w(0, 0, 8, 8, 8), 0.0
w(0, 0, 10, 0, 0), 0.0
w(0, 0, 10, 0, 1), 0.0
w(0, 0, 10, 0, 2), 0.0
w(0, 0, 10, 0, 3), 0.0
w(0, 0, 10, 0, 4), 0.0
w(0, 0, 10, 0, 5), 0.0
w(0, 0, 10, 0, 6), 0.0
w(0, 0, 10, 0, 7), 0.0
w(0, 0, 10, 0, 8), 0.0
w(0, 0, 10, 1, 0), 0.0
w(0, 0, 10, 1, 1), 0.0
w(0, 0, 10, 1, 2), 0.0
w(0, 0, 10, 1, 3), 0.0
w(0, 0, 10, 1, 4), 0.0
w(0, 0, 10, 1, 5), 0.0
w(0, 0, 10, 1, 6), 0.0
w(0, 0, 10, 1, 7), 0.0
w(0, 0, 10, 1, 8), 0.0
w(0, 0, 10, 2, 0), 0.0
w(0, 0, 10, 2, 1), 0.0
w(0, 0, 10, 2, 2), 0.0
w(0, 0, 10, 2, 3), 0.0
w(0, 0, 10, 2, 4), 0.0
w(0, 0, 10, 2, 5), 0.0
w(0, 0, 10, 2, 6), 0.0
w(0, 0, 10, 2, 7), 0.0
w(0, 0, 10, 2, 8), 0.0
w(0, 0, 10, 3, 0), 0.0
w(0, 0, 10, 3, 1), 0.0
w(0, 0, 10, 3, 2), 0.0
w(0, 0, 10, 3, 3), 0.0
w(0, 0, 10, 3, 4), 0.0
w(0, 0, 10, 3, 5), -2.220446049250313e-16
w(0, 0, 10, 3, 6), 0.0
w(0, 0, 10, 3, 7), 0.0
w(0, 0, 10, 3, 8), 0.0
w(0, 0, 10, 4, 0), 0.0
w(0, 0, 10, 4, 1), 0.0
w(0, 0, 10, 4, 2), 0.0
w(0, 0, 10, 4, 3), 0.0
w(0, 0, 10, 4, 4), 0.0
w(0, 0, 10, 4, 5), 1.0000000000000002
w(0, 0, 10, 4, 6), 0.0
w(0, 0, 10, 4, 7), 0.0
w(0, 0, 10, 4, 8), 0.0
w(0, 0, 10, 5, 0), 0.0
w(0, 0, 10, 5, 1), 0.0
w(0, 0, 10, 5, 2), 0.0
w(0, 0, 10, 5, 3), 0.0
w(0, 0, 10, 5, 4), 0.0
w(0, 0, 10, 5, 5), 0.0
w(0, 0, 10, 5, 6), 0.0
w(0, 0, 10, 5, 7), 0.0
w(0, 0, 10, 5, 8), 0.0
w(0, 0, 10, 6, 0), 0.0
w(0, 0, 10, 6, 1), 0.0
w(0, 0, 10, 6, 2), 0.0
w(0, 0, 10, 6, 3), 0.0
w(0, 0, 10, 6, 4), 0.0
w(0, 0, 10, 6, 5), 0.0
w(0, 0, 10, 6, 6), 0.0
w(0, 0, 10, 6, 7), 0.0
w(0, 0, 10, 6, 8), 0.0
w(0, 0, 10, 7, 0), 0.0
w(0, 0, 10, 7, 1), 0.0
w(0, 0, 10, 7, 2), 0.0
w(0, 0, 10, 7, 3), 0.0
w(0, 0, 10, 7, 4), 0.0
w(0, 0, 10, 7, 5), 0.0
w(0, 0, 10, 7, 6), 0.0
w(0, 0, 10, 7, 7), 0.0
w(0, 0, 10, 7, 8), 0.0
w(0, 0, 10, 8, 0), 0.0
w(0, 0, 10, 8, 1), 0.0
w(0, 0, 10, 8, 2), 0.0
w(0, 0, 10, 8, 3), 0.0
w(0, 0, 10, 8, 4), 0.0
w(0, 0, 10, 8, 5), 0.0
w(0, 0, 10, 8, 6), 0.0
w(0, 0, 10, 8, 7), 0.0
w(0, 0, 10, 8, 8), 0.0
w(0, 0, 13, 0, 0), 0.0
w(0, 0, 13, 0, 1), 0.0
w(0, 0, 13, 0, 2), 0.0
w(0, 0, 13, 0, 3), 0.0
w(0, 0, 13, 0, 4), 0.0
w(0, 0, 13, 0, 5), 0.0
w(0, 0, 13, 0, 6), 0.0
w(0, 0, 13, 0, 7), 0.0
w(0, 0, 13, 0, 8), 0.0
w(0, 0, 13, 1, 0), 0.0
w(0, 0, 13, 1, 1), 0.0
w(0, 0, 13, 1, 2), 0.0
w(0, 0, 13, 1, 3), 0.0
w(0, 0, 13, 1, 4), 0.0
w(0, 0, 13, 1, 5), 0.0
w(0, 0, 13, 1, 6), 0.0
w(0, 0, 13, 1, 7), 0.0
w(0, 0, 13, 1, 8), 0.0
w(0, 0, 13, 2, 0), 0.0
w(0, 0, 13, 2, 1), 0.0
w(0, 0, 13, 2, 2), 0.0
w(0, 0, 13, 2, 3), 0.0
w(0, 0, 13, 2, 4), 0.0
w(0, 0, 13, 2, 5), 0.0
w(0, 0, 13, 2, 6), 0.0
w(0, 0, 13, 2, 7), 0.0
w(0, 0, 13, 2, 8), 0.0
w(0, 0, 13, 3, 0), -2.220446049250313e-16
w(0, 0, 13, 3, 1), 0.0
w(0, 0, 13, 3, 2), 0.0
w(0, 0, 13, 3, 3), 0.0
w(0, 0, 13, 3, 4), 0.0
w(0, 0, 13, 3, 5), 0.0
w(0, 0, 13, 3, 6), 0.0
w(0, 0, 13, 3, 7), 0.0
w(0, 0, 13, 3, 8), 0.0
